id	Topological domain	Transmembrane	Intramembrane	Signal peptide	has_signal	has_transmem	has_intramem	has_topo_dom
Q96G79	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q96G91	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q96G97	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q96GC9	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96GF1	Cytoplasmic; Mitochondrial intermembrane	Helical			False	True	False	True
Q96GL9		Helical			False	True	False	False
Q96GM1		Helical			False	True	False	False
Q96GP6	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96GQ5		Helical			False	True	False	False
Q96GR4	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q96GW7					True	False	False	False
Q96GX1	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96GZ6		Helical			False	True	False	False
Q96H15	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96H72	Lumenal; Cytoplasmic	Helical			False	True	False	True
Q96H96	Mitochondrial matrix; Mitochondrial intermembrane	Helical			False	True	False	True
Q96HA1		Helical			False	True	False	False
Q96HA9	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q96HD1	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96HE7					True	False	False	False
Q96HE8		Helical			False	True	False	False
Q96HF1					True	False	False	False
Q96HH6		Helical			False	True	False	False
Q96HJ5	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96HP8		Helical			False	True	False	False
Q96HR9		Helical			False	True	False	False
Q96HS1	Mitochondrial matrix; Mitochondrial intermembrane	Helical			False	True	False	True
Q96HY6	Cytoplasmic	Helical			False	True	False	True
Q96IV6		Helical			False	True	False	False
Q96IW7	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q96IX5		Helical			False	True	False	False
Q96IY4					True	False	False	False
Q96IZ2	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96J42	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96J65		Helical			False	True	False	False
Q96J66	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96J84	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96JA1	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96JB6					True	False	False	False
Q96JF0	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q96JJ6	Cytoplasmic	Helical; Anchor for type IV membrane protein			False	True	False	True
Q96JJ7	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q96JN2		Helical			False	True	False	False
Q96JP9	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96JQ0	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96JQ5	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96JW4	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q96JX3		Helical			False	True	False	False
Q96K12	Cytoplasmic; Peroxisomal	Helical			False	True	False	True
Q96K19	Lumenal; Cytoplasmic	Helical			False	True	False	True
Q96K78	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96KA5	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96KC8	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q96KG7	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96KJ9	Mitochondrial matrix; Mitochondrial intermembrane	Helical			False	True	False	True
Q96KK3	Cytoplasmic; Extracellular	Helical; Helical; Voltage-sensor	Helical		False	True	True	True
Q96KK4	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q96KN2					True	False	False	False
Q96KR6		Helical			False	True	False	False
Q96L08	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q96L12					True	False	False	False
Q96L42	Cytoplasmic; Extracellular	Helical; Helical; Voltage-sensor	Pore-forming		False	True	True	True
Q96L58	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q96LA5	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96LA6	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96LA9	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q96LB1	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q96LB2	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q96LB8					True	False	False	False
Q96LB9					True	False	False	False
Q96LC7	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96LL9		Helical			False	True	False	False
Q96LR9		Helical			False	True	False	False
Q96LT4	Cytoplasmic	Helical			False	True	False	True
Q96LZ7		Helical			False	True	False	False
Q96MH6	Lumenal; Cytoplasmic	Helical			False	True	False	True
Q96MK3					True	False	False	False
Q96MM7	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q96MS0	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96MU8	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96MV1		Helical			False	True	False	False
Q96MV8	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q96MX0		Helical			False	True	False	False
Q96N19	Lumenal; Cytoplasmic	Helical			False	True	False	True
Q96N66	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q96N87	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96NB2		Helical			False	True	False	False
Q96NI6	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96NR3		Helical			False	True	False	False
Q96NT5	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96NY7		Helical; Note=After insertion into the membrane			False	True	False	False
Q96NY8	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96NZ8					True	False	False	False
Q96NZ9					True	False	False	False
Q96P31	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96P44					True	False	False	False
Q96P56	Cytoplasmic; Extracellular	Helical	Helical; Pore-forming		False	True	True	True
Q96P65	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q96P66	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q96P68	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q96PB1	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q96PB7					True	False	False	False
Q96PC5	Lumenal; Cytoplasmic	Helical			True	True	True	True
Q96PD2	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96PD4					True	False	False	False
Q96PD5					True	False	False	False
Q96PD6		Helical			False	True	False	False
Q96PD7	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q96PE1	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96PH1	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96PH6					True	False	False	False
Q96PJ5	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96PL5	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96PQ0	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96PQ1	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96PR1	Cytoplasmic	Helical; Helical; Voltage-sensor			False	True	False	True
Q96PS8	Cytoplasmic; Extracellular	Helical	Discontinuously helical		False	True	True	True
Q96PX8	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96PZ7	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96Q04		Helical			True	True	False	False
Q96Q45		Helical			False	True	False	False
Q96Q80	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q96Q91		Helical			False	True	False	False
Q96QA5		Beta stranded			False	True	False	False
Q96QD8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96QE2	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96QI5	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q96QT4	Cytoplasmic; Extracellular	Helical	Pore-forming		False	True	True	True
Q96QU1	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96QV1					True	False	False	False
Q96RD6	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96RD7	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96RD9	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96RI0	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96RI8	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q96RJ0	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q96RJ3	Extracellular; Cytoplasmic	Helical; Signal-anchor for type III membrane protein			False	True	False	True
Q96RL6	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q96RN1	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96RP3					True	False	False	False
Q96RP7	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q96RP8		Helical; Helical; Voltage-sensor			False	True	False	False
Q96RQ1	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q96RQ9					True	False	False	False
Q96RW7					True	False	False	False
Q96S06	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q96S16					True	False	False	False
Q96S37		Helical			False	True	False	False
Q96S42					True	False	False	False
Q96S52	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q96S66	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q96S97		Helical			False	True	False	False
Q96SA4		Helical			False	True	False	False
Q96SJ8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q96SL1	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q96SL4					True	False	False	False
Q96SN7		Helical			False	True	False	False
Q96T52		Helical			False	True	False	False
Q96T53	Lumenal; Cytoplasmic	Helical			False	True	False	True
Q96T54	Cytoplasmic	Helical	Pore-forming		False	True	True	True
Q96T55	Cytoplasmic	Helical	Pore-forming		False	True	True	True
Q96T83	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q96T91					True	False	False	False
Q96TA2	Mitochondrial matrix; Mitochondrial intermembrane	Helical			False	True	False	True
Q96TC7	Mitochondrial intermembrane; Cytoplasmic	Helical			False	True	False	True
Q99062	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q99075	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q99102		Helical			True	True	False	False
Q99217					True	False	False	False
Q99250	Cytoplasmic; Extracellular	Helical	Pore-forming		False	True	True	True
Q99435					True	False	False	False
Q99437	Lumenal; Cytoplasmic	Helical			False	True	False	True
Q99442	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q99466	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q99467	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q99500	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q99518		Helical			False	True	False	False
Q99519					True	False	False	False
Q99523	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q99527	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q99538					True	False	False	False
Q99542					True	False	False	False
Q99571	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q99572	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q99574					True	False	False	False
Q99595		Helical			False	True	False	False
Q99616					True	False	False	False
Q99624		Helical			False	True	False	False
Q99643	Mitochondrial matrix; Mitochondrial intermembrane	Helical			False	True	False	True
Q99650	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q99665	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q99674					True	False	False	False
Q99677	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q99705	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q99706	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q99712	Cytoplasmic; Extracellular	Helical	Helical; Pore-forming		False	True	True	True
Q99715					True	False	False	False
Q99720	Lumenal; Cytoplasmic	Helical			False	True	False	True
Q99726	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q99731					True	False	False	False
Q99735		Helical			False	True	False	False
Q99748					True	False	False	False
Q99758		Helical			False	True	False	False
Q99784					True	False	False	False
Q99788	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q99795	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q99808	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q99835	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q99884	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q99895					True	False	False	False
Q99928	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q99935					True	False	False	False
Q99941	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q99942		Helical			False	True	False	False
Q99943	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q99944					True	False	False	False
Q99946	Cytoplasmic; Extracellular	Helical	Helical		False	True	True	True
Q99965	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q99969					True	False	False	False
Q99972					True	False	False	False
Q99983					True	False	False	False
Q99985					True	False	False	False
Q99988					True	False	False	False
Q99999	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9BPV8	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9BPW9					True	False	False	False
Q9BQ16					True	False	False	False
Q9BQ31	Cytoplasmic; Extracellular	Helical; Helical; Voltage-sensor	Helical		False	True	True	True
Q9BQ51	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BQA9		Helical			False	True	False	False
Q9BQB4					True	False	False	False
Q9BQB6	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9BQD7		Helical			False	True	False	False
Q9BQE4		Helical			False	True	False	False
Q9BQG1	Vesicular; Cytoplasmic	Helical			False	True	False	True
Q9BQI4					True	False	False	False
Q9BQJ4		Helical			False	True	False	False
Q9BQS2	Extracellular; Cytoplasmic	Helical; Signal-anchor for type III membrane protein			False	True	False	True
Q9BQS7	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BQT8		Helical			False	True	False	False
Q9BQT9	Extracellular; Cytoplasmic; Lumenal	Helical	Helical		True	True	True	True
Q9BR39	Cytoplasmic	Helical; Anchor for type IV membrane protein			False	True	False	True
Q9BRB3		Helical			False	True	False	False
Q9BRI3	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9BRK0		Helical			False	True	False	False
Q9BRK3	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BRK5					True	False	False	False
Q9BRL7	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9BRQ5		Helical			False	True	False	False
Q9BRQ8		Helical			False	True	False	False
Q9BRR3	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9BRR6					True	False	False	False
Q9BRV3		Helical			False	True	False	False
Q9BS26					True	False	False	False
Q9BS86					True	False	False	False
Q9BS91	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9BSA4	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9BSA9	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9BSE2	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9BSE4		Helical			False	True	False	False
Q9BSF4	Mitochondrial matrix; Mitochondrial intermembrane	Helical			False	True	False	True
Q9BSJ5	Mitochondrial matrix; Mitochondrial intermembrane	Helical			False	True	False	True
Q9BSJ8	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9BSK2		Helical			False	True	False	False
Q9BSR8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9BT09					True	False	False	False
Q9BT22	Lumenal; Cytoplasmic	Helical	Helical		False	True	True	True
Q9BT56					True	False	False	False
Q9BT67	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9BT88	Vesicular; Cytoplasmic	Helical			False	True	False	True
Q9BTD3		Helical			False	True	False	False
Q9BTN0	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BTV4	Nuclear; Perinuclear space	Helical			False	True	False	True
Q9BTX1	Cytoplasmic; Perinuclear space	Helical			False	True	False	True
Q9BTX3		Helical			False	True	False	False
Q9BTY2					True	False	False	False
Q9BU40					True	False	False	False
Q9BU79		Helical			False	True	False	False
Q9BUB7	Mitochondrial matrix; Mitochondrial intermembrane	Helical			False	True	False	True
Q9BUD6					True	False	False	False
Q9BUF7	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BUM1	Lumenal; Cytoplasmic	Helical			False	True	False	True
Q9BUN8	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9BUR5		Helical			True	True	False	False
Q9BUV8	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9BV10		Helical			False	True	False	False
Q9BV23	Extracellular; Cytoplasmic	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9BV35	Mitochondrial intermembrane; Mitochondrial matrix	Helical			False	True	False	True
Q9BV40	Cytoplasmic; Vesicular	Helical; Anchor for type IV membrane protein			False	True	False	True
Q9BV81	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9BV94					True	False	False	False
Q9BVA6	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9BVC6	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q9BVG9	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9BVH7	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9BVI4		Helical			False	True	False	False
Q9BVK2		Helical			False	True	False	False
Q9BVK6	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q9BVK8	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9BVT8		Helical			False	True	False	False
Q9BVV7		Helical			False	True	False	False
Q9BVX2		Helical			False	True	False	False
Q9BW60		Helical			False	True	False	False
Q9BWH2	Cytoplasmic; Mitochondrial intermembrane	Helical			False	True	False	True
Q9BWL3	Lumenal; Cytoplasmic	Helical			False	True	False	True
Q9BWM7		Helical			False	True	False	False
Q9BWP8					True	False	False	False
Q9BWQ6	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9BWQ8		Helical			False	True	False	False
Q9BWS9					True	False	False	False
Q9BWV1	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BX59	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q9BX67	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BX74	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BX79	Extracellular; Cytoplasmic	Helical	Helical		False	True	True	True
Q9BX84	Cytoplasmic; Extracellular	Helical	Pore-forming		False	True	True	True
Q9BX95		Helical			False	True	False	False
Q9BX97	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9BXA5	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9BXB1	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BXC0	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9BXC1	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9BXI2		Helical			False	True	False	False
Q9BXI9					True	False	False	False
Q9BXJ0					True	False	False	False
Q9BXJ1					True	False	False	False
Q9BXJ3					True	False	False	False
Q9BXJ4					True	False	False	False
Q9BXJ5					True	False	False	False
Q9BXJ7	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BXJ8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9BXK5		Helical			False	True	False	False
Q9BXN1					True	False	False	False
Q9BXN2	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9BXP2	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9BXP8					True	False	False	False
Q9BXR5	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BXR6					True	False	False	False
Q9BXS0	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9BXS4	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BXS9	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9BXU9	Cytoplasmic; Extracellular	Helical; Anchor for type IV membrane protein			False	True	False	True
Q9BXX0					True	False	False	False
Q9BXY4					True	False	False	False
Q9BY07	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9BY08		Helical			False	True	False	False
Q9BY10	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9BY14					True	False	False	False
Q9BY15	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BY50	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9BY64		Helical			True	True	False	False
Q9BY67	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BY76					True	False	False	False
Q9BY78		Helical			False	True	False	False
Q9BY79	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9BYC5	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9BYE2	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9BYE9	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BYF1	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BYG0	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9BYH1	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BYT1		Helical			False	True	False	False
Q9BYT9	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9BYW1	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9BYW3					True	False	False	False
Q9BYZ8					True	False	False	False
Q9BZ11	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BZA7	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BZA8	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BZC7		Helical			False	True	False	False
Q9BZD2	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9BZD6	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BZF1		Helical			False	True	False	False
Q9BZG2	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BZJ3					True	False	False	False
Q9BZJ4	Mitochondrial intermembrane; Mitochondrial matrix	Helical			False	True	False	True
Q9BZJ7	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9BZJ8	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9BZL3		Helical			False	True	False	False
Q9BZM1					True	False	False	False
Q9BZM2					True	False	False	False
Q9BZM4					True	False	False	False
Q9BZM5					True	False	False	False
Q9BZM6					True	False	False	False
Q9BZP6					True	False	False	False
Q9BZQ6					True	False	False	False
Q9BZR6					True	False	False	False
Q9BZV2	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9BZV3	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BZW2		Helical			False	True	False	False
Q9BZW4		Helical			False	True	False	False
Q9BZW8	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9BZZ2	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9C091		Helical			False	True	False	False
Q9C0A0	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9C0B5	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9C0C4	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9C0D9		Helical			False	True	False	False
Q9C0E8	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9C0H2	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9C0I4	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9C0J1	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9C0K1	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9GZM5	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9GZM7					True	False	False	False
Q9GZN0	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9GZN4					True	False	False	False
Q9GZP0					True	False	False	False
Q9GZP9	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q9GZQ4	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9GZQ6	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9GZR5		Helical			False	True	False	False
Q9GZS9	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9GZT5					True	False	False	False
Q9GZU1	Cytoplasmic; Extracellular	Helical	Pore-forming		False	True	True	True
Q9GZU5					True	False	False	False
Q9GZV3	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9GZV7					True	False	False	False
Q9GZV9					True	False	False	False
Q9GZW8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9GZX3	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9GZX6					True	False	False	False
Q9GZX9					True	False	False	False
Q9GZY6	Extracellular; Cytoplasmic	Helical; Signal-anchor for type III membrane protein			False	True	False	True
Q9GZY8	Cytoplasmic; Mitochondrial intermembrane	Helical; Anchor for type IV membrane protein			False	True	False	True
Q9GZZ6	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9GZZ7					True	False	False	False
Q9GZZ8					True	False	False	False
Q9H013	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9H015	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9H061	Mitochondrial matrix; Mitochondrial intermembrane	Helical			False	True	False	True
Q9H0B8					True	False	False	False
Q9H0C2	Mitochondrial intermembrane; Mitochondrial matrix	Helical			False	True	False	True
Q9H0H0		Helical			False	True	False	False
Q9H0Q3	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9H0R3	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9H0U3	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9H0V9	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q9H0X9		Helical			False	True	False	False
Q9H112					True	False	False	False
Q9H156	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9H159	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9H172	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9H173					True	False	False	False
Q9H1A3					True	False	False	False
Q9H1B5	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9H1C4		Helical			False	True	False	False
Q9H1D0	Cytoplasmic; Extracellular	Helical	Pore-forming		False	True	True	True
Q9H1E1					True	False	False	False
Q9H1J5					True	False	False	False
Q9H1J7					True	False	False	False
Q9H1K4		Helical			False	True	False	False
Q9H1M4					True	False	False	False
Q9H1N7		Helical			False	True	False	False
Q9H1U9		Helical			False	True	False	False
Q9H1V8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9H1Y3	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9H221	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9H222	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9H228	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9H237	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9H239					True	False	False	False
Q9H244	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9H251	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9H252	Cytoplasmic; Extracellular	Helical; Helical; Voltage-sensor	Pore-forming		False	True	True	True
Q9H255	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q9H293					True	False	False	False
Q9H295	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9H2A7	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9H2A9	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9H2B2	Vesicular; Cytoplasmic	Helical			False	True	False	True
Q9H2B4		Helical			False	True	False	False
Q9H2C2		Helical			False	True	False	False
Q9H2D1		Helical			False	True	False	False
Q9H2E6	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9H2F3		Helical			False	True	False	False
Q9H2H9	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9H2J7	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q9H2L4		Helical			False	True	False	False
Q9H2R5					True	False	False	False
Q9H2S1		Helical	Pore-forming		False	True	True	False
Q9H2S6	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q9H2U9	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q9H2V7		Helical			False	True	False	False
