id	Topological domain	Transmembrane	Intramembrane	Signal peptide	has_signal	has_transmem	has_intramem	has_topo_dom
F4JEQ1		Helical			True	True	False	False
F4JH46		Helical			False	True	False	False
F4JIG1					True	False	False	False
F4JJH4					True	False	False	False
F4JJH5					True	False	False	False
F4JJL8					True	False	False	False
F4JKQ7	Extracellular; Cytoplasmic	Helical			False	True	False	True
F4JL89					True	False	False	False
F4JMI5		Helical			False	True	False	False
F4JMJ1					True	False	False	False
F4JN00	Cytoplasmic; Lumenal	Helical			False	True	False	True
F4JNL3					True	False	False	False
F4JNU8	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
F4JRC5					True	False	False	False
F4JRE0	Lumenal; Cytoplasmic	Helical			True	True	False	True
F4JZ24	Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
F4K1B4		Helical			False	True	False	False
F4K2U8		Helical			False	True	False	False
F4K4T3	Extracellular; Cytoplasmic	Helical			True	True	False	True
F4K5L5		Helical; Signal-anchor for type II membrane protein			False	True	False	False
F4K6R7					True	False	False	False
F4K956		Helical			False	True	False	False
F4KB79					True	False	False	False
F4KBM7		Helical			False	True	False	False
F4KDA6		Helical			False	True	False	False
F4KEL0					True	False	False	False
F4KF16		Helical; Signal-anchor for type II membrane protein			False	True	False	False
F4KGD4					True	False	False	False
F4KHA2	Extracellular; Cytoplasmic	Helical			True	True	False	True
O04084					True	False	False	False
O04086	Extracellular; Cytoplasmic	Helical			True	True	False	True
O04089	Lumenal; Cytoplasmic	Helical			False	True	False	True
O04249	Cytoplasmic	Helical			False	True	False	True
O04253	Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
O04289	Cytoplasmic; Extracellular	Helical			False	True	False	True
O04478	Cytoplasmic; Extracellular	Helical; Signal-anchor for type II membrane protein			False	True	False	True
O04496					True	False	False	False
O04500					True	False	False	False
O04514		Helical			False	True	False	False
O04536	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
O22187	Extracellular; Cytoplasmic	Helical			True	True	False	True
O22194					True	False	False	False
O22244					True	False	False	False
O22255		Helical			False	True	False	False
O22285	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
O22397	Cytoplasmic; Extracellular	Helical			False	True	False	True
O22588	Cytoplasmic; Vacuolar	Helical			False	True	False	True
O22622	Cytoplasmic; Lumenal	Helical			False	True	False	True
O22757	Extracellular; Cytoplasmic	Helical			False	True	False	True
O22802		Helical			False	True	False	False
O22815	Extracellular; Cytoplasmic	Helical			False	True	False	True
O22824		Helical			True	True	False	False
O22841					True	False	False	False
O22842					True	False	False	False
O22866					True	False	False	False
O22867					True	False	False	False
O22869					True	False	False	False
O22874					True	False	False	False
O22882					True	False	False	False
O22960		Helical; Signal-anchor for type II membrane protein			False	True	False	False
O23039	Extracellular; Cytoplasmic	Helical			True	True	False	True
O23262					True	False	False	False
O23357					True	False	False	False
O23364					True	False	False	False
O23386		Helical			False	True	False	False
O24598					True	False	False	False
O24654					True	False	False	False
O24658					True	False	False	False
O48639	Cytoplasmic; Extracellular	Helical			False	True	False	True
O48671		Helical			False	True	False	False
O48684	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
O48779					True	False	False	False
O48788		Helical			True	True	False	False
O48850	Cytoplasmic; Vesicular	Helical; Anchor for type IV membrane protein			False	True	False	True
O48962		Helical			False	True	False	False
O49195					True	False	False	False
O49313		Helical			False	True	False	False
O49318	Extracellular; Cytoplasmic	Helical			True	True	False	True
O49320					True	False	False	False
O49323		Helical			False	True	False	False
O49325	Extracellular; Cytoplasmic	Helical			True	True	False	True
O49352					True	False	False	False
O49353					True	False	False	False
O49423	Cytoplasmic; Extracellular	Helical			False	True	False	True
O49435		Helical			False	True	False	False
O49460	Mitochondrial matrix; Mitochondrial intermembrane	Helical; Signal-anchor for type II membrane protein			False	True	False	True
O49586					True	False	False	False
O49603					True	False	False	False
O49607					True	False	False	False
O49621	Extracellular; Cytoplasmic	Helical			False	True	False	True
O49644					True	False	False	False
O49645					True	False	False	False
O49691		Helical			False	True	False	False
O49722		Helical			False	True	False	False
O49725		Helical			False	True	False	False
O49730		Helical			False	True	False	False
O64479					True	False	False	False
O64481					True	False	False	False
O64492		Helical			False	True	False	False
O64497	Cytoplasmic; Mitochondrial intermembrane	Helical			False	True	False	True
O64510					True	False	False	False
O64515	Cytoplasmic; Extracellular	Helical			False	True	False	True
O64635		Helical			False	True	False	False
O64636		Helical			False	True	False	False
O64637		Helical			False	True	False	False
O64639	Extracellular; Cytoplasmic	Helical			False	True	False	True
O64725		Helical			False	True	False	False
O64745					True	False	False	False
O64759	Cytoplasmic; Extracellular	Helical			False	True	False	True
O64762		Helical			False	True	False	False
O64769	Cytoplasmic; Extracellular	Helical			False	True	False	True
O64823		Helical			False	True	False	False
O64837		Helical			False	True	False	False
O64882					True	False	False	False
O64886		Helical			False	True	False	False
O65023		Helical			False	True	False	False
O65252					True	False	False	False
O65388					True	False	False	False
O65402		Helical			False	True	False	False
O65403		Helical			False	True	False	False
O65404		Helical			False	True	False	False
O65413	Cytoplasmic	Helical			False	True	False	True
O65458					True	False	False	False
O65469					True	False	False	False
O65688		Helical			False	True	False	False
O65709		Helical			False	True	False	False
O65785		Helical			False	True	False	False
O65787		Helical			False	True	False	False
O65788		Helical			False	True	False	False
O80505		Helical			False	True	False	False
O80580	Extracellular; Cytoplasmic	Helical			False	True	False	True
O80622					True	False	False	False
O80623	Extracellular; Cytoplasmic	Helical			True	True	False	True
O80638		Helical			False	True	False	False
O80731					True	False	False	False
O80739	Cytoplasmic; Extracellular	Helical			False	True	False	True
O80760					True	False	False	False
O80891		Helical			False	True	False	False
O80898		Helical			False	True	False	False
O80899		Helical			False	True	False	False
O80905		Helical			False	True	False	False
O80919		Helical; Signal-anchor for type II membrane protein			False	True	False	False
O80927		Helical			False	True	False	False
O80932					True	False	False	False
O80946		Helical			False	True	False	False
O80994					True	False	False	False
O80995					True	False	False	False
O81003					True	False	False	False
O81006		Helical			False	True	False	False
O81009					True	False	False	False
O81032					True	False	False	False
O81053	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
O81072	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
O81123	Extracellular; Cytoplasmic	Helical			True	True	False	True
O81312		Helical			False	True	False	False
O81898		Helical			True	True	False	False
O82081					True	False	False	False
O82083					True	False	False	False
O82229					True	False	False	False
O82353		Helical			False	True	False	False
O82485		Helical			False	True	False	False
O82643	Cytoplasmic; Extracellular	Helical			False	True	False	True
O82756		Helical			False	True	False	False
O82772					True	False	False	False
P0C034		Helical			False	True	False	False
P0C035		Helical			False	True	False	False
P0C041		Helical			False	True	False	False
P0CG07					True	False	False	False
P0CG16		Helical			False	True	False	False
P0CH01		Helical			True	True	False	False
P0CH02		Helical			True	True	False	False
P0CH03		Helical			True	True	False	False
P0CW77	Cytoplasmic; Extracellular	Helical			False	True	False	True
P0DI78		Helical			False	True	False	False
P0DI79		Helical			False	True	False	False
P0DKJ6					True	False	False	False
P0DN99					True	False	False	False
P0DO45		Helical			False	True	False	False
P0DO60					True	False	False	False
P15457					True	False	False	False
P15458					True	False	False	False
P15459					True	False	False	False
P15460					True	False	False	False
P32826					True	False	False	False
P35402	Lumenal; Cytoplasmic	Helical			False	True	False	True
P38389	Cytoplasmic	Helical			False	True	False	True
P40602					True	False	False	False
P42815					True	False	False	False
P46687					True	False	False	False
P46688					True	False	False	False
P54969					True	False	False	False
P56752		Helical			False	True	False	False
P56758		Helical			False	True	False	False
P56759		Helical			False	True	False	False
P56760		Helical			False	True	False	False
P56774		Helical			False	True	False	False
P56776		Helical			False	True	False	False
P56783		Helical			False	True	False	False
P56788		Helical			False	True	False	False
P58045		Helical			False	True	False	False
P58046		Helical			False	True	False	False
P58048		Helical			False	True	False	False
P58050		Helical			False	True	False	False
P58051		Helical			False	True	False	False
P59277	Cytoplasmic	Helical; Anchor for type IV membrane protein			False	True	False	True
P59833					True	False	False	False
P60300		Helical			False	True	False	False
P62095		Helical			False	True	False	False
P82624					True	False	False	False
P82773					True	False	False	False
P82784					True	False	False	False
P82787					True	False	False	False
P82789					True	False	False	False
P92935		Helical			False	True	False	False
P92976					True	False	False	False
P92982					True	False	False	False
P92995					True	False	False	False
P92997					True	False	False	False
P92998					True	False	False	False
P92999					True	False	False	False
P93000					True	False	False	False
P93013					True	False	False	False
P93051		Helical			False	True	False	False
P93280		Helical			False	True	False	False
P93312		Helical			False	True	False	False
P93823		Helical			False	True	False	False
Q00762					True	False	False	False
Q0V7R1	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q0WP01		Helical			False	True	False	False
Q0WP96		Helical			False	True	False	False
Q0WPR4					True	False	False	False
Q0WPS0		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q0WPW5	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q0WQ63		Helical			False	True	False	False
Q0WRB9		Helical			False	True	False	False
Q0WRW8		Helical			True	True	False	False
Q0WRX3					True	False	False	False
Q0WSF1					True	False	False	False
Q0WSZ6		Helical			False	True	False	False
Q0WT31	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q0WT40		Helical			False	True	False	False
Q0WTF4		Helical			False	True	False	False
Q0WU02	Cytoplasmic; Vacuolar	Helical			False	True	False	True
Q0WUC5		Helical			False	True	False	False
Q0WUZ5		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q0WV96		Helical			False	True	False	False
Q0WVN5		Helical			False	True	False	False
Q0WWW9		Helical			False	True	False	False
Q1ECR9					True	False	False	False
Q1G2Y5					True	False	False	False
Q1G3E7					True	False	False	False
Q1G3K7		Helical			False	True	False	False
Q1H5C9	Cytoplasmic; Chloroplast intermembrane	Beta stranded			False	True	False	True
Q1HDT2		Helical			False	True	False	False
Q1HDT3		Helical			False	True	False	False
Q1JPM5		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q1PDI1	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q1PDX5					True	False	False	False
Q1PE15		Helical			False	True	False	False
Q1PEH6		Helical			False	True	False	False
Q1PF08					True	False	False	False
Q1PFD8					True	False	False	False
Q1PFD9		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q1PFJ4		Helical			False	True	False	False
Q27GI3		Helical			False	True	False	False
Q29PU4					True	False	False	False
Q2HIM5	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q2HIM9					True	False	False	False
Q2V3H2		Helical			False	True	False	False
Q2V424					True	False	False	False
Q2V465					True	False	False	False
Q2V4B9		Helical			False	True	False	False
Q37165		Helical			False	True	False	False
Q38806					True	False	False	False
Q38820		Helical			False	True	False	False
Q38864					True	False	False	False
Q38865					True	False	False	False
Q38866					True	False	False	False
Q38935					True	False	False	False
Q38956		Helical			False	True	False	False
Q39002		Helical			False	True	False	False
Q39066					True	False	False	False
Q39080	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q39091					True	False	False	False
Q39131					True	False	False	False
Q3E6T0		Helical			False	True	False	False
Q3E7Q9	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q3E8L0	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q3E8X3		Helical			False	True	False	False
Q3E965	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q3E9A4	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q3E9B8		Helical			False	True	False	False
Q3E9D3					True	False	False	False
Q3EAQ5		Helical			False	True	False	False
Q3EAR7	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q3EAV6	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q3EBM5					True	False	False	False
Q3EBR4		Helical			False	True	False	False
Q3EC77	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q3ECD6					True	False	False	False
Q3ECI7	Cytoplasmic; Mitochondrial intermembrane	Helical			False	True	False	True
Q3ECP6					True	False	False	False
Q3ECW8					True	False	False	False
Q3EDG3		Helical			False	True	False	False
Q3EDH8					True	False	False	False
Q3EDI6					True	False	False	False
Q3EDL4		Helical			False	True	False	False
Q41914					True	False	False	False
Q41916					True	False	False	False
Q42059					True	False	False	False
Q42431		Helical			False	True	False	False
Q42596					True	False	False	False
Q42597					True	False	False	False
Q42602		Helical			False	True	False	False
Q43284		Helical			False	True	False	False
Q494Q2		Helical; Signal-anchor			False	True	False	False
Q4F7G0		Helical			False	True	False	False
Q4PSE6					True	False	False	False
Q4PSN0					True	False	False	False
Q4PSQ5					True	False	False	False
Q4PSY2					True	False	False	False
Q4PSZ8					True	False	False	False
Q4PT34					True	False	False	False
Q4PT37		Helical			False	True	False	False
Q4V3B3					True	False	False	False
Q4V3C7	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q4V3D9					True	False	False	False
Q500Z2		Helical			False	True	False	False
Q501D6		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q52K95					True	False	False	False
Q56WF8					True	False	False	False
Q56X95		Helical			False	True	False	False
Q56XC2					True	False	False	False
Q56ZZ7		Helical			False	True	False	False
Q570S7		Helical			False	True	False	False
Q570X5		Helical			False	True	False	False
Q58P69		Helical			False	True	False	False
Q58P71		Helical			False	True	False	False
Q5EAE9		Helical			True	True	False	False
Q5M757		Helical			False	True	False	False
Q5MAU8					True	False	False	False
Q5PP26					True	False	False	False
Q5S502					True	False	False	False
Q5XEZ0		Helical			False	True	False	False
Q5XF04	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q5XV67		Helical			False	True	False	False
Q5XV99					True	False	False	False
Q5Y750		Helical			False	True	False	False
Q66GM8					True	False	False	False
Q66GR0					True	False	False	False
Q66GS2		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q67XN2					True	False	False	False
Q67Y83					True	False	False	False
Q67YF8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q67YI6		Helical			False	True	False	False
Q67ZF6		Helical			False	True	False	False
Q67ZU1					True	False	False	False
Q680B7					True	False	False	False
Q681K2					True	False	False	False
Q682B4					True	False	False	False
Q6A329	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q6DBM8	Cytoplasmic; Vacuolar	Helical			False	True	False	True
Q6DBN4		Helical			False	True	False	False
Q6DBP4					True	False	False	False
Q6DR10		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q6DUW7					True	False	False	False
Q6DUW8					True	False	False	False
Q6ICY4	Cytoplasmic; Vacuolar	Helical			False	True	False	True
Q6ID99	Cytoplasmic; Chloroplast intermembrane	Beta stranded			False	True	False	True
Q6IM92		Helical			False	True	False	False
Q6IM93		Helical			False	True	False	False
Q6IVU7					True	False	False	False
Q6IWB1					True	False	False	False
Q6NKR1		Helical			False	True	False	False
Q6NKU9		Helical			False	True	False	False
Q6NKZ9		Helical			False	True	False	False
Q6NLD7					True	False	False	False
Q6NLF7					True	False	False	False
Q6NM25		Helical			False	True	False	False
Q6NME6					True	False	False	False
Q6NMM1		Helical			False	True	False	False
Q6NMN6		Helical			False	True	False	False
Q6NMQ7					True	False	False	False
Q6NN00					True	False	False	False
Q6NPM5					True	False	False	False
Q6NPR7	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q6NQK9	Stromal; Lumenal	Helical			False	True	False	True
Q6NQN5	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q6R3K6		Helical			False	True	False	False
Q6R3K8		Helical			False	True	False	False
Q6R8G0	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q6R8G2	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q6R8G3	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q6R8G4	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q6R8G8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q6X5T8		Helical			False	True	False	False
Q6X5U0		Helical			False	True	False	False
Q6X5U1		Helical			False	True	False	False
Q700D5					True	False	False	False
Q70CT4	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q7PC81		Helical			False	True	False	False
Q7PC82		Helical			False	True	False	False
Q7PC83		Helical			False	True	False	False
Q7PC85		Helical			False	True	False	False
Q7PC86		Helical			False	True	False	False
Q7PC87		Helical			False	True	False	False
Q7X843		Helical			False	True	False	False
Q7XA72		Helical			False	True	False	False
Q7XJR2		Helical			False	True	False	False
Q7Y030		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q7Y223					True	False	False	False
Q84JH9		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q84JS1					True	False	False	False
Q84JV2					True	False	False	False
Q84K47		Helical			False	True	False	False
Q84K71		Helical			False	True	False	False
Q84LR6					True	False	False	False
Q84M24		Helical			False	True	False	False
Q84MA9	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q84N34	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q84R16	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q84R21		Helical			False	True	False	False
Q84W06		Helical			False	True	False	False
Q84W27					True	False	False	False
Q84W40		Helical			True	True	False	False
Q84W54		Helical			False	True	False	False
Q84WF0					True	False	False	False
Q84WG0		Helical			False	True	False	False
Q84WG3		Helical			False	True	False	False
Q84WT5					True	False	False	False
Q84WT8					True	False	False	False
Q84WU0		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q84WV2					True	False	False	False
Q84WW5	Cytoplasmic	Helical; Anchor for type IV membrane protein			False	True	False	True
Q84XI3		Helical			False	True	False	False
Q8GT75	Lumenal, thylakoid; Stromal	Helical			False	True	False	True
Q8GUI4					True	False	False	False
Q8GUK4					True	False	False	False
Q8GUK6		Helical			False	True	False	False
Q8GUL8					True	False	False	False
Q8GUM0		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q8GUM5	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8GUN6	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q8GW38		Helical			False	True	False	False
Q8GW96		Helical			False	True	False	False
Q8GWD5	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8GWX2	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q8GWX9					True	False	False	False
Q8GX37		Helical			True	True	False	False
Q8GX69					True	False	False	False
Q8GX92		Helical			False	True	False	False
Q8GXK5		Helical			False	True	False	False
Q8GXT2					True	False	False	False
Q8GXT7	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8GY03		Helical			False	True	False	False
Q8GY58					True	False	False	False
Q8GY97	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q8GYB4		Helical			False	True	False	False
Q8GYD1					True	False	False	False
Q8GYF4	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8GYH5		Helical			False	True	False	False
Q8GYH8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8GYP8		Helical			False	True	False	False
Q8GYS8					True	False	False	False
Q8GYW9	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8GZ81		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q8H0Y1	Cytoplasmic; Chloroplast intermembrane	Beta stranded			False	True	False	True
Q8H118	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8H129					True	False	False	False
Q8H1E6		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q8H1G3	Cytoplasmic; Vacuolar	Helical			False	True	False	True
Q8H1R2					True	False	False	False
Q8H965					True	False	False	False
Q8L4B0	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8L4Y2		Helical			False	True	False	False
Q8L5T9					True	False	False	False
Q8L6Z5					True	False	False	False
Q8L709		Helical			False	True	False	False
Q8L718		Helical			False	True	False	False
Q8L725	Cytoplasmic; Vacuolar	Helical			False	True	False	True
Q8L783	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8L7B2					True	False	False	False
Q8L7I0					True	False	False	False
Q8L7I2					True	False	False	False
Q8L7M1		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q8L7R8	Cytoplasmic	Helical			False	True	False	True
Q8L7V3	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8L817					True	False	False	False
Q8L8Z1	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8L928		Helical			False	True	False	False
Q8L9P8					True	False	False	False
Q8L9Y0					True	False	False	False
Q8LA14					True	False	False	False
Q8LAA6	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8LAI1		Helical			False	True	False	False
Q8LAJ9		Helical			False	True	False	False
Q8LB17		Helical			False	True	False	False
Q8LB81					True	False	False	False
Q8LBA0		Helical			False	True	False	False
Q8LBB5		Helical			False	True	False	False
Q8LBF7	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q8LC69		Helical			False	True	False	False
Q8LCE4					True	False	False	False
Q8LCN5					True	False	False	False
Q8LCP6					True	False	False	False
Q8LDB8		Helical			False	True	False	False
Q8LDG7		Helical			False	True	False	False
Q8LDR3					True	False	False	False
Q8LE92					True	False	False	False
Q8LEB6		Helical			False	True	False	False
Q8LEJ9		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q8LF05		Helical			False	True	False	False
Q8LF65		Helical			False	True	False	False
Q8LFD1		Helical			False	True	False	False
Q8LFM2					True	False	False	False
Q8LFN2	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8LFY8		Helical			False	True	False	False
Q8LG30		Helical			False	True	False	False
Q8LGE9	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q8LPF3					True	False	False	False
Q8LPF8		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q8LPG1		Helical			False	True	False	False
Q8LPK0		Helical			False	True	False	False
Q8LPL8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8RV04		Helical			False	True	False	False
Q8RWB7	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8RWF4	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q8RWG3		Helical			False	True	False	False
Q8RWH8	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8RWJ6					True	False	False	False
Q8RWM7	Lumenal; Stromal	Helical			False	True	False	True
Q8RWW1	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q8RX29		Helical			False	True	False	False
Q8RX83		Helical			False	True	False	False
Q8RXE8		Helical			False	True	False	False
Q8RXN9					True	False	False	False
Q8RXQ1		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q8RXQ2		Helical			False	True	False	False
Q8RXU9		Helical			False	True	False	False
Q8RXZ9		Helical			False	True	False	False
Q8RY46		Helical			False	True	False	False
Q8RY60	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q8RY81		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q8RYE7					True	False	False	False
Q8S340					True	False	False	False
Q8S341					True	False	False	False
Q8S8A0	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q8S8K6					True	False	False	False
Q8S8K9		Helical			False	True	False	False
Q8S8N0					True	False	False	False
Q8S8N1					True	False	False	False
Q8S8N2					True	False	False	False
Q8S8N3					True	False	False	False
Q8S8N4	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8S8P0					True	False	False	False
Q8S8P3	Cytoplasmic; Lumenal	Signal-anchor for type II membrane protein			False	True	False	True
Q8S8Q4					True	False	False	False
Q8S9J6					True	False	False	False
Q8S9K7		Helical			False	True	False	False
Q8VXY7		Helical			False	True	False	False
Q8VY01					True	False	False	False
Q8VY69	Cytoplasmic; Vesicular	Helical; Anchor for type IV membrane protein			False	True	False	True
Q8VY98		Helical			False	True	False	False
Q8VYC2					True	False	False	False
Q8VYE4		Helical			False	True	False	False
Q8VYF4	Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8VYG3					True	False	False	False
Q8VYH6		Helical			True	True	False	False
Q8VYR0		Helical			False	True	False	False
Q8VYR3		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q8VYR4		Helical			False	True	False	False
Q8VYS0					True	False	False	False
Q8VYS5		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q8VYU7					True	False	False	False
Q8VYV9					True	False	False	False
Q8VYY4		Helical			False	True	False	False
Q8VYZ2					True	False	False	False
Q8VZ48		Helical			False	True	False	False
Q8VZE2		Helical			False	True	False	False
Q8VZF6		Helical			False	True	False	False
Q8VZI2	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q8VZK9		Helical			False	True	False	False
Q8VZL4		Helical			False	True	False	False
Q8VZN9		Helical			False	True	False	False
Q8VZP6		Helical			False	True	False	False
Q8VZU9	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q8VZV7	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q8W036		Helical			False	True	False	False
Q8W245	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q8W472		Helical			False	True	False	False
Q8W4G3		Helical			False	True	False	False
Q8W4I4	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q8W4K3	Cytoplasmic; Vacuolar	Helical			False	True	False	True
Q8W571		Helical			True	True	False	False
Q93VV0		Helical			False	True	False	False
Q93VV5		Helical			False	True	False	False
Q93W32					True	False	False	False
Q93WF1					True	False	False	False
Q93XX4		Helical			False	True	False	False
Q93XX5					True	False	False	False
Q93Y06		Helical			True	True	False	False
Q93Y09					True	False	False	False
Q93Y38		Helical			True	True	False	False
Q93YQ7					True	False	False	False
Q93YR2		Helical			False	True	False	False
Q93YS2		Helical			False	True	False	False
Q93YV7	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q93Z13	Cytoplasmic; Extracellular	Helical			False	True	False	True
Q93Z20		Helical			False	True	False	False
Q93Z24					True	False	False	False
Q93Z25					True	False	False	False
Q93Z29		Helical			False	True	False	False
Q93ZD7		Helical			False	True	False	False
Q93ZI4					True	False	False	False
Q93ZQ5		Helical			False	True	False	False
Q940J8					True	False	False	False
Q940J9	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q940Q1					True	False	False	False
Q940Q3	Cytoplasmic; Lumenal	Helical			False	True	False	True
Q940Q4		Helical			False	True	False	False
Q940R4					True	False	False	False
Q940S0	Lumenal; Cytoplasmic	Helical			True	True	False	True
Q940Y9		Helical			False	True	False	False
Q944P0		Helical			False	True	False	False
Q944R1					True	False	False	False
Q948R8	Extracellular; Cytoplasmic	Helical			False	True	False	True
Q949Q7					True	False	False	False
Q949R9		Helical			False	True	False	False
Q949U4		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q94A32		Helical			False	True	False	False
Q94AJ5					True	False	False	False
Q94BP3		Helical			False	True	False	False
Q94BY4		Helical; Signal-anchor for type II membrane protein			False	True	False	False
Q94BY6		Helical			False	True	False	False
Q94C25	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q94C77		Helical			True	True	False	False
Q94CA0		Helical			True	True	False	False
Q94CG2	Cytoplasmic; Vesicular	Helical; Anchor for type IV membrane protein			False	True	False	True
Q94CH6					True	False	False	False
Q94CH7					True	False	False	False
Q94CH8					True	False	False	False
Q94CI7		Helical			False	True	False	False
Q94CJ5		Helical			False	True	False	False
Q94EG9	Extracellular; Cytoplasmic	Helical			True	True	False	True
Q94EJ6	Cytoplasmic; Lumenal	Helical; Signal-anchor for type II membrane protein			False	True	False	True
Q94F08					True	False	False	False
Q94F40					True	False	False	False
Q94F57					True	False	False	False
